"location_id","make","type","subtype","euro_status","count_vehicles"
19,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","1"
19,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","1"
19,"MAZDA","CARS","exc. Off-Road","E2","1"
19,"MAZDA","CARS","exc. Off-Road","E3","8"
19,"MAZDA","CARS","exc. Off-Road","E4","42"
19,"MAZDA","CARS","exc. Off-Road","E5","28"
19,"MAZDA","CARS","exc. Off-Road","E6","13"
19,"MAZDA","CARS","exc. Off-Road","","5"
19,"MAZDA","CARS","Off-Road","E5","4"
19,"MAZDA","CARS","Off-Road","E6","6"
19,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E3","1"
19,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E4","1"
19,"MERCEDES","CARS","exc. Off-Road","E0","2"
19,"MERCEDES","CARS","exc. Off-Road","E1","2"
19,"MERCEDES","CARS","exc. Off-Road","E2","5"
19,"MERCEDES","CARS","exc. Off-Road","E3","21"
19,"MERCEDES","CARS","exc. Off-Road","E4","32"
19,"MERCEDES","CARS","exc. Off-Road","E5","63"
19,"MERCEDES","CARS","exc. Off-Road","E6","55"
19,"MERCEDES","CARS","exc. Off-Road","","19"
19,"MERCEDES","CARS","Off-Road","E4","1"
19,"MERCEDES","CARS","Off-Road","E5","1"
19,"MERCEDES","CARS","Off-Road","E6","18"
19,"MERCEDES","CARS","Off-Road","","2"
19,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","1"
19,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","1"
19,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","3"
19,"MERCEDES","HCVs","Rigids 3 Axle","E3","1"
19,"MERCEDES","HCVs","Rigids 3 Axle","E5","1"
19,"MERCEDES","HCVs","Rigids 3 Axle","E6","1"
19,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E3","8"
19,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E4","6"
19,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E5","16"
19,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E6","4"
19,"MERCEDES","","","","1"
19,"MG","CARS","exc. Off-Road","E3","2"
19,"MG","CARS","exc. Off-Road","","1"
19,"MINI","CARS","exc. Off-Road","E3","10"
19,"MINI","CARS","exc. Off-Road","E4","43"
19,"MINI","CARS","exc. Off-Road","E5","55"
19,"MINI","CARS","exc. Off-Road","E6","53"
19,"MINI","CARS","exc. Off-Road","","8"
19,"MINI","","","","1"
19,"MITSUBISHI","CARS","exc. Off-Road","E3","4"
19,"MITSUBISHI","CARS","exc. Off-Road","E4","3"
19,"MITSUBISHI","CARS","exc. Off-Road","E5","2"
19,"MITSUBISHI","CARS","exc. Off-Road","","4"
19,"MITSUBISHI","CARS","Off-Road","E0","2"
19,"MITSUBISHI","CARS","Off-Road","E4","1"
19,"MITSUBISHI","CARS","Off-Road","E5","5"
19,"MITSUBISHI","CARS","Off-Road","E6","6"
19,"MITSUBISHI","CARS","Off-Road","","9"
19,"MITSUBISHI","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","2"
19,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E2","1"
19,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E3","2"
19,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E4","1"
19,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E4","3"
19,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E5","2"
19,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
19,"NISSAN","CARS","exc. Off-Road","E0","1"
19,"NISSAN","CARS","exc. Off-Road","E2","4"
19,"NISSAN","CARS","exc. Off-Road","E3","42"
19,"NISSAN","CARS","exc. Off-Road","E4","47"
19,"NISSAN","CARS","exc. Off-Road","E5","49"
19,"NISSAN","CARS","exc. Off-Road","E6","26"
19,"NISSAN","CARS","exc. Off-Road","","14"
19,"NISSAN","CARS","Off-Road","E4","2"
19,"NISSAN","CARS","Off-Road","E5","7"
19,"NISSAN","CARS","Off-Road","E6","2"
19,"NISSAN","CARS","Off-Road","","1"
19,"NISSAN","LCVs","Car-Derived/Integral <2000 Kgs","E4","1"
19,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
19,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E4","3"
19,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E5","5"
19,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
19,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E2","1"
19,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E5","1"
19,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E6","1"
19,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","","1"
19,"NISSAN","","","","5"
19,"OPTARE","PSVs","Fare Stage Buses","","3"
19,"PEUGEOT","CARS","exc. Off-Road","E2","6"
19,"PEUGEOT","CARS","exc. Off-Road","E3","46"
19,"PEUGEOT","CARS","exc. Off-Road","E4","45"
19,"PEUGEOT","CARS","exc. Off-Road","E5","44"
19,"PEUGEOT","CARS","exc. Off-Road","E6","8"
19,"PEUGEOT","CARS","exc. Off-Road","","7"
19,"PEUGEOT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","1"
19,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E3","4"
19,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E5","3"
19,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E4","1"
19,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E5","3"
19,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E2","1"
19,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E5","5"
19,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E6","1"
19,"PEUGEOT","","","","3"
19,"PIAGGIO","LCVs","Car-Derived/Integral <2000 Kgs","E3","1"
19,"PORSCHE","CARS","exc. Off-Road","E4","1"
19,"PORSCHE","CARS","exc. Off-Road","E5","3"
19,"PORSCHE","CARS","exc. Off-Road","E6","1"
19,"PORSCHE","CARS","Off-Road","E5","1"
19,"PORSCHE","CARS","Off-Road","E6","3"
19,"RENAULT","CARS","exc. Off-Road","6","1"
19,"RENAULT","CARS","exc. Off-Road","E1","1"
19,"RENAULT","CARS","exc. Off-Road","E2","7"
19,"RENAULT","CARS","exc. Off-Road","E3","26"
19,"RENAULT","CARS","exc. Off-Road","E4","62"
19,"RENAULT","CARS","exc. Off-Road","E5","26"
19,"RENAULT","CARS","exc. Off-Road","E6","10"
19,"RENAULT","CARS","exc. Off-Road","","8"
19,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E3","2"
19,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E3","3"
19,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E4","6"
19,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E5","7"
19,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E6","2"
19,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E1","2"
19,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E4","1"
19,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E5","3"
19,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E6","1"
19,"RENAULT","","","","2"
19,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","1"
19,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","1"
19,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
19,"ROVER","CARS","exc. Off-Road","E2","1"
19,"ROVER","CARS","exc. Off-Road","E3","3"
19,"ROVER","CARS","exc. Off-Road","","1"
19,"ROVER","CARS","Off-Road","E0","1"
19,"SAAB","CARS","exc. Off-Road","E2","6"
19,"SAAB","CARS","exc. Off-Road","E3","9"
19,"SAAB","CARS","exc. Off-Road","E4","8"
19,"SAAB","CARS","exc. Off-Road","","2"
19,"SEAT","CARS","exc. Off-Road","E3","12"
19,"SEAT","CARS","exc. Off-Road","E4","5"
19,"SEAT","CARS","exc. Off-Road","E5","16"
19,"SEAT","CARS","exc. Off-Road","E6","15"
19,"SEAT","CARS","exc. Off-Road","","5"
19,"SKODA","CARS","exc. Off-Road","E3","11"
19,"SKODA","CARS","exc. Off-Road","E4","31"
19,"SKODA","CARS","exc. Off-Road","E5","63"
19,"SKODA","CARS","exc. Off-Road","E6","29"
19,"SKODA","CARS","exc. Off-Road","","11"
19,"SKODA","CARS","Off-Road","E5","1"
19,"SKODA","","","","6"
19,"SMART","CARS","exc. Off-Road","E3","4"
19,"SMART","CARS","exc. Off-Road","E4","6"
19,"SMART","CARS","exc. Off-Road","E5","3"
19,"SMART","CARS","exc. Off-Road","E6","6"
19,"SMART","CARS","exc. Off-Road","","1"
19,"SSANGYONG","CARS","exc. Off-Road","E6","2"
19,"SUBARU","CARS","exc. Off-Road","E3","2"
19,"SUBARU","CARS","exc. Off-Road","E4","1"
19,"SUBARU","CARS","exc. Off-Road","E5","1"
19,"SUBARU","CARS","exc. Off-Road","E6","1"
19,"SUBARU","CARS","exc. Off-Road","","1"
19,"SUBARU","CARS","Off-Road","E3","1"
19,"SUBARU","CARS","Off-Road","E4","1"
19,"SUBARU","CARS","Off-Road","E5","1"
19,"SUBARU","CARS","Off-Road","E6","1"
19,"Suppressed","2/3 Wheelers","Mopeds","","1"
19,"Suppressed","SPVs","Agricultural & Specialist","","1"
19,"Suppressed","","","","1"
19,"SUZUKI","CARS","exc. Off-Road","E2","1"
19,"SUZUKI","CARS","exc. Off-Road","E3","1"
19,"SUZUKI","CARS","exc. Off-Road","E4","14"
19,"SUZUKI","CARS","exc. Off-Road","E5","6"
19,"SUZUKI","CARS","exc. Off-Road","E6","3"
19,"SUZUKI","CARS","exc. Off-Road","","1"
19,"SUZUKI","CARS","Off-Road","E6","1"
19,"SUZUKI","CARS","Off-Road","","3"
19,"SUZUKI","LCVs","Car-Derived/Integral <2000 Kgs","E2","3"
19,"SUZUKI","","","","1"
19,"TOYOTA","CARS","exc. Off-Road","E0","1"
19,"TOYOTA","CARS","exc. Off-Road","E2","5"
19,"TOYOTA","CARS","exc. Off-Road","E3","39"
19,"TOYOTA","CARS","exc. Off-Road","E4","63"
19,"TOYOTA","CARS","exc. Off-Road","E5","84"
19,"TOYOTA","CARS","exc. Off-Road","E6","32"
19,"TOYOTA","CARS","exc. Off-Road","","20"
19,"TOYOTA","CARS","Off-Road","E2","1"
19,"TOYOTA","CARS","Off-Road","E4","8"
19,"TOYOTA","CARS","Off-Road","E5","6"
19,"TOYOTA","CARS","Off-Road","E6","3"
19,"TOYOTA","CARS","Off-Road","","11"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E2","1"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E3","3"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E4","2"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E5","3"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
19,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E2","2"
19,"TOYOTA","","","","9"
19,"TRIUMPH","2/3 Wheelers","Motorcycles & Scooters","","2"
19,"VAUXHALL","CARS","exc. Off-Road","E1","1"
19,"VAUXHALL","CARS","exc. Off-Road","E2","4"
19,"VAUXHALL","CARS","exc. Off-Road","E3","59"
19,"VAUXHALL","CARS","exc. Off-Road","E4","113"
19,"VAUXHALL","CARS","exc. Off-Road","E5","83"
19,"VAUXHALL","CARS","exc. Off-Road","E6","44"
19,"VAUXHALL","CARS","exc. Off-Road","","35"
19,"VAUXHALL","CARS","Off-Road","E4","1"
19,"VAUXHALL","CARS","Off-Road","","1"
19,"VAUXHALL","LCVs","4x4 Utilities","E1","1"
19,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E2","2"
19,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E3","7"
19,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E4","8"
19,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E5","1"
19,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E3","9"
19,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E4","9"
19,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E5","11"
19,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E6","2"
19,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E4","1"
19,"VAUXHALL","","","","2"
19,"VOLKSWAGEN","CARS","exc. Off-Road","6","4"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E0","1"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E1","1"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E2","25"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E3","77"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E4","119"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E5","189"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E6","98"
19,"VOLKSWAGEN","CARS","exc. Off-Road","","69"
19,"VOLKSWAGEN","CARS","Off-Road","E4","4"
19,"VOLKSWAGEN","CARS","Off-Road","E5","16"
19,"VOLKSWAGEN","CARS","Off-Road","E6","13"
19,"VOLKSWAGEN","LCVs","Car-Derived/Integral <2000 Kgs","E0","1"
19,"VOLKSWAGEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","1"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E1","2"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","3"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","5"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","34"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","7"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","","1"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E0","1"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E1","1"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E3","2"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E4","3"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E5","4"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E6","2"
19,"VOLKSWAGEN","","","","11"
19,"VOLVO","CARS","exc. Off-Road","E0","2"
19,"VOLVO","CARS","exc. Off-Road","E2","4"
19,"VOLVO","CARS","exc. Off-Road","E3","11"
19,"VOLVO","CARS","exc. Off-Road","E4","31"
19,"VOLVO","CARS","exc. Off-Road","E5","20"
19,"VOLVO","CARS","exc. Off-Road","E6","12"
19,"VOLVO","CARS","exc. Off-Road","","10"
19,"VOLVO","CARS","Off-Road","E4","13"
19,"VOLVO","CARS","Off-Road","E5","17"
19,"VOLVO","CARS","Off-Road","E6","10"
19,"VOLVO","CARS","Off-Road","","4"
19,"VOLVO","HCVs","Rigids 3 Axle","E5","1"
20,"Abarth/Fiat","CARS","exc. Off-Road","E4","1"
20,"Abarth/Fiat","CARS","exc. Off-Road","E5","5"
20,"Abarth/Fiat","CARS","exc. Off-Road","E6","6"
20,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","E4","7"
20,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","","3"
20,"ALFA ROMEO","CARS","exc. Off-Road","E2","1"
20,"ALFA ROMEO","CARS","exc. Off-Road","E3","8"
20,"ALFA ROMEO","CARS","exc. Off-Road","E4","7"
20,"ALFA ROMEO","CARS","exc. Off-Road","E5","14"
20,"ALFA ROMEO","CARS","exc. Off-Road","E6","5"
20,"ALFA ROMEO","CARS","exc. Off-Road","","2"
20,"APRILIA","2/3 Wheelers","Motorcycles & Scooters","","1"
20,"ASTON MARTIN","CARS","exc. Off-Road","E4","1"
20,"ASTON MARTIN","CARS","exc. Off-Road","E5","3"
20,"AUDI","CARS","exc. Off-Road","5","4"
20,"AUDI","CARS","exc. Off-Road","6","5"
20,"AUDI","CARS","exc. Off-Road","E1","2"
20,"AUDI","CARS","exc. Off-Road","E2","11"
20,"AUDI","CARS","exc. Off-Road","E3","56"
20,"AUDI","CARS","exc. Off-Road","E4","95"
20,"AUDI","CARS","exc. Off-Road","E5","168"
20,"AUDI","CARS","exc. Off-Road","E6","140"
20,"AUDI","CARS","exc. Off-Road","","51"
20,"AUDI","CARS","Off-Road","E4","14"
20,"AUDI","CARS","Off-Road","E5","21"
20,"AUDI","CARS","Off-Road","E6","26"
20,"AUDI","","","","6"
20,"AUSTIN","CARS","exc. Off-Road","E0","1"
20,"BENTLEY","CARS","exc. Off-Road","E4","1"
20,"BENTLEY","CARS","exc. Off-Road","E5","1"
20,"BMW","CARS","exc. Off-Road","E2","5"
20,"BMW","CARS","exc. Off-Road","E3","44"
20,"BMW","CARS","exc. Off-Road","E4","152"
20,"BMW","CARS","exc. Off-Road","E5","174"
20,"BMW","CARS","exc. Off-Road","E6","169"
20,"BMW","CARS","exc. Off-Road","","15"
20,"BMW","CARS","Off-Road","E3","8"
20,"BMW","CARS","Off-Road","E4","9"
20,"BMW","CARS","Off-Road","E5","27"
20,"BMW","CARS","Off-Road","E6","35"
20,"BMW","CARS","Off-Road","","1"
20,"BMW","","","","6"
20,"BOVA","PSVs","Light & Heavy Coaches","","1"
20,"CHEVROLET","CARS","exc. Off-Road","E4","23"
20,"CHEVROLET","CARS","exc. Off-Road","E5","6"
20,"CHEVROLET","CARS","exc. Off-Road","","3"
20,"CHRYSLER","CARS","exc. Off-Road","E3","4"
20,"CHRYSLER","CARS","exc. Off-Road","E4","2"
20,"CHRYSLER","CARS","exc. Off-Road","E5","4"
20,"CHRYSLER","CARS","exc. Off-Road","","4"
20,"CITROEN","CARS","exc. Off-Road","E2","1"
20,"CITROEN","CARS","exc. Off-Road","E3","83"
20,"CITROEN","CARS","exc. Off-Road","E4","137"
20,"CITROEN","CARS","exc. Off-Road","E5","157"
20,"CITROEN","CARS","exc. Off-Road","E6","64"
20,"CITROEN","CARS","exc. Off-Road","","15"
20,"CITROEN","CARS","Off-Road","E4","2"
20,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","2"
20,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E3","13"
20,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E4","12"
20,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
20,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","11"
20,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","15"
20,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","5"
20,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E2","1"
20,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E4","7"
20,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E5","14"
20,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E6","8"
20,"COLEMAN MILNE","CARS","exc. Off-Road","E6","1"
20,"DACIA","CARS","exc. Off-Road","E5","8"
20,"DACIA","CARS","exc. Off-Road","E6","13"
20,"DACIA","CARS","Off-Road","E5","5"
20,"DAEWOO","CARS","exc. Off-Road","E2","1"
20,"DAEWOO","CARS","exc. Off-Road","","1"
20,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E4","3"
20,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E5","4"
20,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E4","1"
20,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","1"
20,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","2"
20,"DAF","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","1"
20,"DAF","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","1"
20,"DAF","HCVs","Rigids 3 Axle","E3","1"
20,"DAF","HCVs","Rigids 3 Axle","E4","2"
20,"DAF","HCVs","Rigids 3 Axle","E5","5"
20,"DAF","HCVs","Rigids 4 Axle","E3","1"
20,"DAF","HCVs","Rigids 4 Axle","E5","2"
20,"DAF","PSVs","Fare Stage Buses","","1"
20,"DAF TRUCKS","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","1"
20,"DAF TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","1"
20,"DAF TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
20,"DAF TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E6","8"
20,"DAF TRUCKS","HCVs","Rigids 2 Axle 12001-15000 Kgs","E6","1"
20,"DAF TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","2"
20,"DAF TRUCKS","HCVs","Rigids 3 Axle","E6","1"
20,"DAF TRUCKS","","","","1"
20,"DAIHATSU","CARS","exc. Off-Road","E3","1"
20,"DAIHATSU","CARS","exc. Off-Road","E4","5"
20,"DAIHATSU","CARS","Off-Road","","1"
20,"DAIHATSU","","","","1"
20,"DENNIS EAGLE","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
20,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E5","3"
20,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E6","2"
20,"DS","CARS","exc. Off-Road","E6","6"
20,"DUCATI","2/3 Wheelers","Motorcycles & Scooters","","1"
20,"FERRARI","CARS","exc. Off-Road","E4","1"
20,"FERRARI","CARS","exc. Off-Road","E6","1"
20,"FERRARI","","","","1"
20,"FIAT","CARS","exc. Off-Road","E2","1"
20,"FIAT","CARS","exc. Off-Road","E3","18"
20,"FIAT","CARS","exc. Off-Road","E4","98"
20,"FIAT","CARS","exc. Off-Road","E5","73"
20,"FIAT","CARS","exc. Off-Road","E6","71"
20,"FIAT","CARS","exc. Off-Road","","14"
20,"FIAT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","1"
20,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E3","1"
20,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E4","2"
20,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E5","2"
20,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E1","1"
20,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E2","1"
20,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E4","2"
20,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E5","1"
20,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E3","7"
20,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E4","6"
20,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E5","4"
20,"FIAT","","","","1"
20,"FORD","CARS","exc. Off-Road","E0","4"
20,"FORD","CARS","exc. Off-Road","E1","2"
20,"FORD","CARS","exc. Off-Road","E2","94"
20,"FORD","CARS","exc. Off-Road","E3","161"
20,"FORD","CARS","exc. Off-Road","E4","418"
20,"FORD","CARS","exc. Off-Road","E5","415"
20,"FORD","CARS","exc. Off-Road","E6","160"
20,"FORD","CARS","exc. Off-Road","","40"
20,"FORD","CARS","Off-Road","E4","1"
20,"FORD","CARS","Off-Road","E5","14"
20,"FORD","CARS","Off-Road","E6","31"
20,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","4"
20,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","2"
20,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","3"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E2","6"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E3","3"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E4","3"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E5","6"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E6","1"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E1","1"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E2","12"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E3","30"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E4","58"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E5","102"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E6","27"
20,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E3","20"
20,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E4","16"
20,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E5","11"
20,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E6","6"
20,"FORD","PSVs","Fare Stage Buses","","1"
20,"FORD","","","","23"
20,"HONDA","2/3 Wheelers","Motorcycles & Scooters","","4"
20,"HONDA","CARS","exc. Off-Road","E2","5"
20,"HONDA","CARS","exc. Off-Road","E3","82"
20,"HONDA","CARS","exc. Off-Road","E4","74"
20,"HONDA","CARS","exc. Off-Road","E5","99"
20,"HONDA","CARS","exc. Off-Road","E6","27"
20,"HONDA","CARS","exc. Off-Road","","49"
20,"HONDA","CARS","Off-Road","E2","1"
20,"HONDA","CARS","Off-Road","E4","14"
20,"HONDA","CARS","Off-Road","E5","22"
20,"HONDA","CARS","Off-Road","E6","12"
20,"HONDA","CARS","Off-Road","","31"
20,"HONDA","","","","1"
20,"HYUNDAI","CARS","exc. Off-Road","E2","1"
20,"HYUNDAI","CARS","exc. Off-Road","E3","10"
20,"HYUNDAI","CARS","exc. Off-Road","E4","72"
20,"HYUNDAI","CARS","exc. Off-Road","E5","64"
20,"HYUNDAI","CARS","exc. Off-Road","E6","28"
20,"HYUNDAI","CARS","exc. Off-Road","","2"
20,"HYUNDAI","CARS","Off-Road","E3","3"
20,"HYUNDAI","CARS","Off-Road","E4","2"
20,"HYUNDAI","CARS","Off-Road","E5","19"
20,"HYUNDAI","CARS","Off-Road","E6","10"
20,"HYUNDAI","CARS","Off-Road","","1"
20,"HYUNDAI","","","","2"
20,"INVALID","SPVs","Agricultural & Specialist","","2"
20,"ISUZU","LCVs","4x4 Utilities","E2","1"
20,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E3","1"
20,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E5","2"
20,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
20,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","1"
20,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
20,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","2"
20,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","2"
20,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
20,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
20,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E4","8"
20,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E5","5"
20,"IVECO","","","","1"
20,"JAGUAR","CARS","exc. Off-Road","E0","1"
