"quadrant","make","type","subtype","euro_status","count_vehicles"
3,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","36"
3,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
3,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E4","2"
3,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E5","2"
3,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E6","4"
3,"SCANIA","HCVs","Rigids 3 Axle","E4","4"
3,"SCANIA","HCVs","Rigids 3 Axle","E5","8"
3,"SCANIA","HCVs","Rigids 3 Axle","E6","2"
3,"SCANIA","HCVs","Rigids 4 Axle","E4","2"
3,"SCANIA","HCVs","Rigids 4 Axle","E5","4"
3,"SCANIA","HCVs","Rigids 4 Axle","E6","6"
3,"SCANIA","","","","8"
3,"SEAT","CARS","exc. Off-Road","E2","4"
3,"SEAT","CARS","exc. Off-Road","E3","90"
3,"SEAT","CARS","exc. Off-Road","E4","154"
3,"SEAT","CARS","exc. Off-Road","E5","354"
3,"SEAT","CARS","exc. Off-Road","E6","184"
3,"SEAT","CARS","exc. Off-Road","","46"
3,"SEAT","LCVs","Car-Derived/Integral <2000 Kgs","E2","4"
3,"SEAT","","","","14"
3,"SKODA","CARS","exc. Off-Road","E2","16"
3,"SKODA","CARS","exc. Off-Road","E3","194"
3,"SKODA","CARS","exc. Off-Road","E4","356"
3,"SKODA","CARS","exc. Off-Road","E5","748"
3,"SKODA","CARS","exc. Off-Road","E6","340"
3,"SKODA","CARS","exc. Off-Road","","120"
3,"SKODA","CARS","Off-Road","E5","26"
3,"SKODA","LCVs","Car-Derived/Integral <2000 Kgs","E2","2"
3,"SKODA","","","","28"
3,"SMART","CARS","exc. Off-Road","E2","2"
3,"SMART","CARS","exc. Off-Road","E3","14"
3,"SMART","CARS","exc. Off-Road","E4","36"
3,"SMART","CARS","exc. Off-Road","E5","44"
3,"SMART","CARS","exc. Off-Road","E6","78"
3,"SMART","CARS","exc. Off-Road","","44"
3,"SMART","","","","4"
3,"SSANGYONG","CARS","exc. Off-Road","E4","4"
3,"SSANGYONG","CARS","exc. Off-Road","E6","14"
3,"SSANGYONG","CARS","Off-Road","E5","2"
3,"SSANGYONG","CARS","Off-Road","E6","6"
3,"SSANGYONG","","","","2"
3,"SUBARU","CARS","exc. Off-Road","E0","4"
3,"SUBARU","CARS","exc. Off-Road","E2","6"
3,"SUBARU","CARS","exc. Off-Road","E3","18"
3,"SUBARU","CARS","exc. Off-Road","E4","22"
3,"SUBARU","CARS","exc. Off-Road","E5","10"
3,"SUBARU","CARS","exc. Off-Road","","4"
3,"SUBARU","CARS","Off-Road","E4","18"
3,"SUBARU","CARS","Off-Road","E6","18"
3,"SUBARU","CARS","Off-Road","","20"
3,"SUBARU","","","","2"
3,"SUNBEAM","2/3 Wheelers","Motorcycles & Scooters","","2"
3,"SUNBEAM","CARS","exc. Off-Road","E0","2"
3,"Suppressed","2/3 Wheelers","Mopeds","","6"
3,"Suppressed","2/3 Wheelers","Motorcycles & Scooters","","26"
3,"Suppressed","CARS","exc. Off-Road","E0","10"
3,"Suppressed","CARS","exc. Off-Road","E3","2"
3,"Suppressed","CARS","exc. Off-Road","E4","4"
3,"Suppressed","CARS","exc. Off-Road","","2"
3,"Suppressed","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E1","2"
3,"Suppressed","HCVs","Rigids 2 Axle 3501-7400 Kgs","E0","2"
3,"Suppressed","HCVs","Rigids 4 Axle","E3","2"
3,"Suppressed","LCVs","Car-Derived/Integral <2000 Kgs","","2"
3,"Suppressed","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"Suppressed","PSVs","Fare Stage Buses","","6"
3,"Suppressed","PSVs","Light & Heavy Coaches","","2"
3,"Suppressed","SPVs","Agricultural & Specialist","","20"
3,"Suppressed","","","","2"
3,"SUZUKI","2/3 Wheelers","Motorcycles & Scooters","","36"
3,"SUZUKI","CARS","exc. Off-Road","E2","2"
3,"SUZUKI","CARS","exc. Off-Road","E3","32"
3,"SUZUKI","CARS","exc. Off-Road","E4","116"
3,"SUZUKI","CARS","exc. Off-Road","E5","96"
3,"SUZUKI","CARS","exc. Off-Road","E6","82"
3,"SUZUKI","CARS","exc. Off-Road","","30"
3,"SUZUKI","CARS","Off-Road","E2","4"
3,"SUZUKI","CARS","Off-Road","E3","6"
3,"SUZUKI","CARS","Off-Road","E4","16"
3,"SUZUKI","CARS","Off-Road","E5","6"
3,"SUZUKI","CARS","Off-Road","E6","4"
3,"SUZUKI","CARS","Off-Road","","72"
3,"SUZUKI","LCVs","Car-Derived/Integral <2000 Kgs","E0","2"
3,"SUZUKI","LCVs","Car-Derived/Integral <2000 Kgs","E2","24"
3,"SUZUKI","","","","16"
3,"SYM","2/3 Wheelers","Mopeds","","2"
3,"SYM","2/3 Wheelers","Motorcycles & Scooters","","12"
3,"TALBOT","LCVs","Medium Vans 2001-2600 Kgs","","2"
3,"TALBOT","","","","2"
3,"TESLA","CARS","exc. Off-Road","E6","24"
3,"TOYOTA","CARS","exc. Off-Road","E0","14"
3,"TOYOTA","CARS","exc. Off-Road","E1","14"
3,"TOYOTA","CARS","exc. Off-Road","E2","40"
3,"TOYOTA","CARS","exc. Off-Road","E3","398"
3,"TOYOTA","CARS","exc. Off-Road","E4","610"
3,"TOYOTA","CARS","exc. Off-Road","E5","1014"
3,"TOYOTA","CARS","exc. Off-Road","E6","306"
3,"TOYOTA","CARS","exc. Off-Road","","184"
3,"TOYOTA","CARS","Off-Road","E0","6"
3,"TOYOTA","CARS","Off-Road","E1","4"
3,"TOYOTA","CARS","Off-Road","E2","24"
3,"TOYOTA","CARS","Off-Road","E4","82"
3,"TOYOTA","CARS","Off-Road","E5","44"
3,"TOYOTA","CARS","Off-Road","E6","26"
3,"TOYOTA","CARS","Off-Road","","114"
3,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E0","2"
3,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E1","4"
3,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E2","18"
3,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E3","26"
3,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E4","30"
3,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E5","42"
3,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E6","12"
3,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
3,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E1","2"
3,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E2","2"
3,"TOYOTA","","","","40"
3,"TRIUMPH","2/3 Wheelers","Motorcycles & Scooters","","6"
3,"TRIUMPH","CARS","exc. Off-Road","E0","8"
3,"TVR","CARS","exc. Off-Road","E2","2"
3,"UNSPECIFIED","2/3 Wheelers","Mopeds","","2"
3,"VAN HOOL","PSVs","Light & Heavy Coaches","E6","2"
3,"VAUXHALL","CARS","exc. Off-Road","E0","14"
3,"VAUXHALL","CARS","exc. Off-Road","E1","24"
3,"VAUXHALL","CARS","exc. Off-Road","E2","102"
3,"VAUXHALL","CARS","exc. Off-Road","E3","716"
3,"VAUXHALL","CARS","exc. Off-Road","E4","1208"
3,"VAUXHALL","CARS","exc. Off-Road","E5","1222"
3,"VAUXHALL","CARS","exc. Off-Road","E6","680"
3,"VAUXHALL","CARS","exc. Off-Road","","460"
3,"VAUXHALL","CARS","Off-Road","E1","2"
3,"VAUXHALL","CARS","Off-Road","E5","8"
3,"VAUXHALL","CARS","Off-Road","","10"
3,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E2","4"
3,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E3","100"
3,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E4","144"
3,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E5","18"
3,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E6","8"
3,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","","4"
3,"VAUXHALL","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E1","4"
3,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E2","6"
3,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E3","92"
3,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E4","110"
3,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E5","218"
3,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E6","36"
3,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","","4"
3,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E4","4"
3,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E5","40"
3,"VAUXHALL","","","","20"
3,"VDL BUS","PSVs","Light & Heavy Coaches","E5","2"
3,"VOLKSWAGEN","CARS","exc. Off-Road","6","30"
3,"VOLKSWAGEN","CARS","exc. Off-Road","E0","34"
3,"VOLKSWAGEN","CARS","exc. Off-Road","E1","34"
3,"VOLKSWAGEN","CARS","exc. Off-Road","E2","200"
3,"VOLKSWAGEN","CARS","exc. Off-Road","E3","940"
3,"VOLKSWAGEN","CARS","exc. Off-Road","E4","1338"
3,"VOLKSWAGEN","CARS","exc. Off-Road","E5","2480"
3,"VOLKSWAGEN","CARS","exc. Off-Road","E6","1148"
3,"VOLKSWAGEN","CARS","exc. Off-Road","","948"
3,"VOLKSWAGEN","CARS","Off-Road","E4","40"
3,"VOLKSWAGEN","CARS","Off-Road","E5","208"
3,"VOLKSWAGEN","CARS","Off-Road","E6","190"
3,"VOLKSWAGEN","CARS","Off-Road","","6"
3,"VOLKSWAGEN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","4"
3,"VOLKSWAGEN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
3,"VOLKSWAGEN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","2"
3,"VOLKSWAGEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","4"
3,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E0","4"
3,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E1","8"
3,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E2","60"
3,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","104"
3,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","84"
3,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","330"
3,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","64"
3,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","","24"
3,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E0","8"
3,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E1","28"
3,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E3","12"
3,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E4","70"
3,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E5","92"
3,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E6","22"
3,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","","6"
3,"VOLKSWAGEN","LCVs","Pickups","E6","6"
3,"VOLKSWAGEN","","","","122"
3,"VOLVO","CARS","exc. Off-Road","E0","8"
3,"VOLVO","CARS","exc. Off-Road","E1","8"
3,"VOLVO","CARS","exc. Off-Road","E2","44"
3,"VOLVO","CARS","exc. Off-Road","E3","174"
3,"VOLVO","CARS","exc. Off-Road","E4","222"
3,"VOLVO","CARS","exc. Off-Road","E5","180"
3,"VOLVO","CARS","exc. Off-Road","E6","154"
3,"VOLVO","CARS","exc. Off-Road","","94"
3,"VOLVO","CARS","Off-Road","E3","4"
3,"VOLVO","CARS","Off-Road","E4","84"
3,"VOLVO","CARS","Off-Road","E5","192"
3,"VOLVO","CARS","Off-Road","E6","72"
3,"VOLVO","CARS","Off-Road","","36"
3,"VOLVO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E3","2"
3,"VOLVO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","6"
3,"VOLVO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","4"
3,"VOLVO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","10"
3,"VOLVO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","22"
3,"VOLVO","HCVs","Rigids 2 Axle >15000 Kgs","E2","2"
3,"VOLVO","HCVs","Rigids 2 Axle >15000 Kgs","E3","8"
3,"VOLVO","HCVs","Rigids 2 Axle >15000 Kgs","E5","2"
3,"VOLVO","HCVs","Rigids 2 Axle >15000 Kgs","E6","6"
3,"VOLVO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E2","2"
3,"VOLVO","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","2"
3,"VOLVO","HCVs","Rigids 3 Axle","E3","2"
3,"VOLVO","HCVs","Rigids 3 Axle","E4","2"
3,"VOLVO","HCVs","Rigids 3 Axle","E5","4"
3,"VOLVO","HCVs","Rigids 4 Axle","E5","4"
3,"VOLVO","HCVs","Rigids 4 Axle","E6","4"
3,"VOLVO","PSVs","Fare Stage Buses","","10"
3,"VOLVO","PSVs","Light & Heavy Coaches","E4","2"
3,"VOLVO","PSVs","Light & Heavy Coaches","E5","6"
3,"VOLVO","PSVs","Light & Heavy Coaches","E6","4"
3,"VOLVO","PSVs","Light & Heavy Coaches","","4"
3,"VOLVO","","","","20"
3,"WRIGHTBUS","PSVs","Fare Stage Buses","E5","2"
3,"YAMAHA","2/3 Wheelers","Mopeds","","4"
3,"YAMAHA","2/3 Wheelers","Motorcycles & Scooters","","88"
3,"","","","","34"
