"quadrant","make","type","subtype","euro_status","count_vehicles"
3,"HYUNDAI","CARS","exc. Off-Road","E2","14"
3,"HYUNDAI","CARS","exc. Off-Road","E3","110"
3,"HYUNDAI","CARS","exc. Off-Road","E4","640"
3,"HYUNDAI","CARS","exc. Off-Road","E5","724"
3,"HYUNDAI","CARS","exc. Off-Road","E6","310"
3,"HYUNDAI","CARS","exc. Off-Road","","38"
3,"HYUNDAI","CARS","Off-Road","E3","34"
3,"HYUNDAI","CARS","Off-Road","E4","6"
3,"HYUNDAI","CARS","Off-Road","E5","228"
3,"HYUNDAI","CARS","Off-Road","E6","128"
3,"HYUNDAI","CARS","Off-Road","","2"
3,"HYUNDAI","LCVs","Heavy Vans 2601-3500 Kgs","E5","2"
3,"HYUNDAI","","","","2"
3,"INFINITI","CARS","exc. Off-Road","E5","6"
3,"INFINITI","CARS","exc. Off-Road","E6","12"
3,"INFINITI","CARS","Off-Road","E5","16"
3,"INVALID","SPVs","Agricultural & Specialist","","16"
3,"IRIS.BUS","PSVs","Light & Heavy Coaches","","14"
3,"ISUZU","CARS","Off-Road","","20"
3,"ISUZU","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","12"
3,"ISUZU","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","2"
3,"ISUZU","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E4","8"
3,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
3,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E4","24"
3,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E5","58"
3,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E6","6"
3,"ISUZU","LCVs","Pickups","E6","6"
3,"ISUZU","","","","2"
3,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","4"
3,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","12"
3,"ISUZU TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","6"
3,"IVECO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","2"
3,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E2","2"
3,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
3,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","6"
3,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E2","2"
3,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E3","4"
3,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E5","2"
3,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E6","4"
3,"IVECO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E2","2"
3,"IVECO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E3","2"
3,"IVECO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","2"
3,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","4"
3,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","4"
3,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","12"
3,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","18"
3,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","16"
3,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","6"
3,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","10"
3,"IVECO","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","2"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E3","36"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E4","44"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E5","44"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E6","6"
3,"IVECO","","","","4"
3,"JAGUAR","CARS","exc. Off-Road","E0","2"
3,"JAGUAR","CARS","exc. Off-Road","E1","4"
3,"JAGUAR","CARS","exc. Off-Road","E2","32"
3,"JAGUAR","CARS","exc. Off-Road","E3","154"
3,"JAGUAR","CARS","exc. Off-Road","E4","136"
3,"JAGUAR","CARS","exc. Off-Road","E5","298"
3,"JAGUAR","CARS","exc. Off-Road","E6","178"
3,"JAGUAR","CARS","exc. Off-Road","","76"
3,"JAGUAR","","","","24"
3,"JCB","SPVs","Agricultural & Specialist","","18"
3,"JEEP","CARS","exc. Off-Road","E6","34"
3,"JEEP","CARS","Off-Road","E1","10"
3,"JEEP","CARS","Off-Road","E2","22"
3,"JEEP","CARS","Off-Road","E4","20"
3,"JEEP","CARS","Off-Road","E5","22"
3,"JEEP","CARS","Off-Road","E6","22"
3,"JEEP","CARS","Off-Road","","36"
3,"JEEP","","","","2"
3,"JOHN DEERE","SPVs","Agricultural & Specialist","","14"
3,"KAWASAKI","2/3 Wheelers","Motorcycles & Scooters","","22"
3,"KAWASAKI","SPVs","Quad Bikes","","2"
3,"KIA","CARS","exc. Off-Road","E3","12"
3,"KIA","CARS","exc. Off-Road","E4","588"
3,"KIA","CARS","exc. Off-Road","E5","1046"
3,"KIA","CARS","exc. Off-Road","E6","466"
3,"KIA","CARS","exc. Off-Road","","130"
3,"KIA","CARS","Off-Road","E2","2"
3,"KIA","CARS","Off-Road","E4","38"
3,"KIA","CARS","Off-Road","E5","284"
3,"KIA","CARS","Off-Road","E6","366"
3,"KIA","CARS","Off-Road","","32"
3,"KIA","","","","54"
3,"KTM","2/3 Wheelers","Motorcycles & Scooters","","6"
3,"KYMCO","2/3 Wheelers","Mopeds","","2"
3,"KYMCO","2/3 Wheelers","Motorcycles & Scooters","","2"
3,"LAMBORGHINI","CARS","exc. Off-Road","E3","2"
3,"LAMBORGHINI","CARS","exc. Off-Road","E6","4"
3,"LAND ROVER","CARS","Off-Road","E0","8"
3,"LAND ROVER","CARS","Off-Road","E1","32"
3,"LAND ROVER","CARS","Off-Road","E2","24"
3,"LAND ROVER","CARS","Off-Road","E3","18"
3,"LAND ROVER","CARS","Off-Road","E4","368"
3,"LAND ROVER","CARS","Off-Road","E5","1124"
3,"LAND ROVER","CARS","Off-Road","E6","928"
3,"LAND ROVER","CARS","Off-Road","","402"
3,"LAND ROVER","LCVs","4x4 Utilities","E0","58"
3,"LAND ROVER","LCVs","4x4 Utilities","E1","58"
3,"LAND ROVER","LCVs","4x4 Utilities","E2","16"
3,"LAND ROVER","LCVs","4x4 Utilities","E3","68"
3,"LAND ROVER","LCVs","4x4 Utilities","E4","48"
3,"LAND ROVER","LCVs","4x4 Utilities","E5","26"
3,"LAND ROVER","LCVs","4x4 Utilities","","10"
3,"LAND ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E4","2"
3,"LAND ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E5","32"
3,"LAND ROVER","","","","70"
3,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E1","4"
3,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E3","24"
3,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E4","18"
3,"LDV","LCVs","Medium Vans 2001-2600 Kgs","E2","2"
3,"LDV","PSVs","Fare Stage Buses","E4","2"
3,"LDV","","","","4"
3,"LEXMOTO","2/3 Wheelers","Motorcycles & Scooters","","26"
3,"LEXUS","CARS","exc. Off-Road","E2","6"
3,"LEXUS","CARS","exc. Off-Road","E3","36"
3,"LEXUS","CARS","exc. Off-Road","E4","72"
3,"LEXUS","CARS","exc. Off-Road","E5","48"
3,"LEXUS","CARS","exc. Off-Road","E6","72"
3,"LEXUS","CARS","exc. Off-Road","","100"
3,"LEXUS","CARS","Off-Road","E4","168"
3,"LEXUS","CARS","Off-Road","E5","48"
3,"LEXUS","CARS","Off-Road","E6","58"
3,"LEXUS","CARS","Off-Road","","28"
3,"LEYLAND","PSVs","Fare Stage Buses","","2"
3,"LEYLAND DAF","","","","2"
3,"LONDON TAXIS INT","CARS","exc. Off-Road","E4","2"
3,"LOTUS","CARS","exc. Off-Road","E3","6"
3,"LOTUS","CARS","exc. Off-Road","E4","4"
3,"LOTUS","CARS","exc. Off-Road","E5","2"
3,"LOTUS","","","","4"
3,"MAN","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E4","2"
3,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","6"
3,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","2"
3,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
3,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E5","8"
3,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E6","4"
3,"MAN","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","2"
3,"MAN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
3,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","2"
3,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","18"
3,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","2"
3,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","2"
3,"MAN","HCVs","Rigids 3 Axle","E4","2"
3,"MAN","HCVs","Rigids 3 Axle","E5","4"
3,"MAN","HCVs","Rigids 4 Axle","E6","4"
3,"MAN","PSVs","Fare Stage Buses","","8"
3,"MASERATI","CARS","exc. Off-Road","E4","4"
3,"MASERATI","CARS","exc. Off-Road","E5","6"
3,"MASERATI","CARS","exc. Off-Road","E6","2"
3,"MASSEY FERGUSON/HARRIS","SPVs","Agricultural & Specialist","","2"
3,"MAZDA","CARS","exc. Off-Road","E1","4"
3,"MAZDA","CARS","exc. Off-Road","E2","62"
3,"MAZDA","CARS","exc. Off-Road","E3","470"
3,"MAZDA","CARS","exc. Off-Road","E4","1246"
3,"MAZDA","CARS","exc. Off-Road","E5","774"
3,"MAZDA","CARS","exc. Off-Road","E6","592"
3,"MAZDA","CARS","exc. Off-Road","","86"
3,"MAZDA","CARS","Off-Road","E3","6"
3,"MAZDA","CARS","Off-Road","E5","62"
3,"MAZDA","CARS","Off-Road","E6","218"
3,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E2","50"
3,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
3,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E4","6"
3,"MAZDA","LCVs","Medium Vans 2001-2600 Kgs","E0","4"
3,"MAZDA","LCVs","Medium Vans 2001-2600 Kgs","E1","2"
3,"MAZDA","","","","128"
3,"MCLAREN","CARS","exc. Off-Road","","2"
3,"MERCEDES","CARS","exc. Off-Road","E0","70"
3,"MERCEDES","CARS","exc. Off-Road","E1","46"
3,"MERCEDES","CARS","exc. Off-Road","E2","176"
3,"MERCEDES","CARS","exc. Off-Road","E3","488"
3,"MERCEDES","CARS","exc. Off-Road","E4","974"
3,"MERCEDES","CARS","exc. Off-Road","E5","1332"
3,"MERCEDES","CARS","exc. Off-Road","E6","1422"
3,"MERCEDES","CARS","exc. Off-Road","","410"
3,"MERCEDES","CARS","Off-Road","E4","6"
3,"MERCEDES","CARS","Off-Road","E5","100"
3,"MERCEDES","CARS","Off-Road","E6","432"
3,"MERCEDES","CARS","Off-Road","","162"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E3","2"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","4"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","12"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","2"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","4"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","22"
3,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E5","14"
3,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E6","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E2","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E3","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","4"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E0","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","20"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","68"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","","4"
3,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E2","16"
3,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","4"
3,"MERCEDES","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","4"
3,"MERCEDES","HCVs","Rigids 3 Axle","E5","2"
3,"MERCEDES","HCVs","Rigids 3 Axle","E6","26"
3,"MERCEDES","HCVs","Rigids 4 Axle","E3","2"
3,"MERCEDES","HCVs","Rigids 4 Axle","E6","2"
3,"MERCEDES","LCVs","Car-Derived/Integral <2000 Kgs","E5","4"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E1","10"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E3","218"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E4","188"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E5","584"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E6","218"
3,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
3,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E2","8"
3,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E5","58"
3,"MERCEDES","PSVs","Fare Stage Buses","E6","6"
3,"MERCEDES","PSVs","Light & Heavy Coaches","","10"
3,"MERCEDES","","","","30"
3,"MERCEDES-BENZ","","","","56"
3,"MG","CARS","exc. Off-Road","E3","56"
3,"MG","CARS","exc. Off-Road","E4","8"
3,"MG","CARS","exc. Off-Road","E5","22"
3,"MG","CARS","exc. Off-Road","","66"
3,"MG","","","","4"
3,"MICROCAR","CARS","exc. Off-Road","","26"
3,"MINI","CARS","exc. Off-Road","E3","474"
3,"MINI","CARS","exc. Off-Road","E4","1030"
3,"MINI","CARS","exc. Off-Road","E5","1628"
3,"MINI","CARS","exc. Off-Road","E6","1306"
3,"MINI","CARS","exc. Off-Road","","250"
3,"MINI","","","","36"
3,"MITSUBISHI","CARS","exc. Off-Road","E2","30"
3,"MITSUBISHI","CARS","exc. Off-Road","E3","32"
3,"MITSUBISHI","CARS","exc. Off-Road","E4","106"
3,"MITSUBISHI","CARS","exc. Off-Road","E5","122"
3,"MITSUBISHI","CARS","exc. Off-Road","E6","32"
3,"MITSUBISHI","CARS","exc. Off-Road","","74"
3,"MITSUBISHI","CARS","Off-Road","E0","2"
3,"MITSUBISHI","CARS","Off-Road","E1","6"
3,"MITSUBISHI","CARS","Off-Road","E4","48"
3,"MITSUBISHI","CARS","Off-Road","E5","134"
3,"MITSUBISHI","CARS","Off-Road","E6","136"
3,"MITSUBISHI","CARS","Off-Road","","132"
3,"MITSUBISHI","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","4"
3,"MITSUBISHI","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
3,"MITSUBISHI","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","6"
3,"MITSUBISHI","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","18"
3,"MITSUBISHI","LCVs","4x4 Utilities","E2","2"
3,"MITSUBISHI","LCVs","4x4 Utilities","E3","2"
3,"MITSUBISHI","LCVs","4x4 Utilities","E4","18"
3,"MITSUBISHI","LCVs","4x4 Utilities","E5","2"
3,"MITSUBISHI","LCVs","Car-Derived/Integral 2001-2499 Kgs","E6","4"
3,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E2","8"
3,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E3","64"
3,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E4","66"
3,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E5","2"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E3","8"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E4","56"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E5","84"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E6","36"
3,"MITSUBISHI","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
3,"MITSUBISHI","LCVs","Medium Vans 2001-2600 Kgs","E5","2"
3,"MITSUBISHI","","","","22"
3,"MORGAN","CARS","exc. Off-Road","E4","2"
3,"MORGAN","","","","2"
3,"MORRIS","CARS","exc. Off-Road","E0","6"
3,"MOTO GUZZI","2/3 Wheelers","Motorcycles & Scooters","","2"
3,"NEOPLAN","","","","2"
3,"NEW HOLLAND","SPVs","Agricultural & Specialist","","4"
3,"NISSAN","CARS","exc. Off-Road","E0","6"
3,"NISSAN","CARS","exc. Off-Road","E1","36"
3,"NISSAN","CARS","exc. Off-Road","E2","142"
3,"NISSAN","CARS","exc. Off-Road","E3","978"
3,"NISSAN","CARS","exc. Off-Road","E4","1050"
3,"NISSAN","CARS","exc. Off-Road","E5","2052"
3,"NISSAN","CARS","exc. Off-Road","E6","814"
3,"NISSAN","CARS","exc. Off-Road","","158"
3,"NISSAN","CARS","Off-Road","E3","10"
3,"NISSAN","CARS","Off-Road","E4","108"
3,"NISSAN","CARS","Off-Road","E5","76"
3,"NISSAN","CARS","Off-Road","E6","108"
3,"NISSAN","CARS","Off-Road","","174"
3,"NISSAN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","4"
3,"NISSAN","LCVs","Car-Derived/Integral <2000 Kgs","E3","2"
3,"NISSAN","LCVs","Car-Derived/Integral <2000 Kgs","E4","20"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E1","10"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E3","84"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E4","142"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E5","90"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E6","42"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","","22"
3,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E2","18"
3,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E5","90"
3,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E6","4"
3,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","","86"
3,"NISSAN","","","","64"
3,"OPEL","CARS","exc. Off-Road","","2"
3,"OPEL","","","","36"
3,"OPTARE","PSVs","Fare Stage Buses","E4","12"
3,"OPTARE","PSVs","Fare Stage Buses","E5","6"
3,"OPTARE","PSVs","Fare Stage Buses","","8"
3,"OTHER GERMANY","LCVs","Heavy Vans 2601-3500 Kgs","E0","2"
3,"OTHER UK","CARS","exc. Off-Road","","4"
3,"PERODUA","CARS","exc. Off-Road","E3","2"
3,"PERODUA","CARS","exc. Off-Road","E4","6"
3,"PEUGEOT","2/3 Wheelers","Mopeds","","4"
3,"PEUGEOT","2/3 Wheelers","Motorcycles & Scooters","","4"
3,"PEUGEOT","CARS","exc. Off-Road","E0","18"
3,"PEUGEOT","CARS","exc. Off-Road","E1","34"
3,"PEUGEOT","CARS","exc. Off-Road","E2","184"
3,"PEUGEOT","CARS","exc. Off-Road","E3","1094"
3,"PEUGEOT","CARS","exc. Off-Road","E4","1662"
3,"PEUGEOT","CARS","exc. Off-Road","E5","1268"
3,"PEUGEOT","CARS","exc. Off-Road","E6","570"
3,"PEUGEOT","CARS","exc. Off-Road","","296"
3,"PEUGEOT","CARS","Off-Road","E4","14"
3,"PEUGEOT","CARS","Off-Road","E5","2"
3,"PEUGEOT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","2"
3,"PEUGEOT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","2"
3,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E2","20"
3,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E3","50"
3,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E4","76"
3,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E5","28"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E3","16"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E4","58"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E5","64"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E6","28"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","","2"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E2","6"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E3","76"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E4","78"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E5","82"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E6","16"
3,"PEUGEOT","","","","6"
3,"PIAGGIO","2/3 Wheelers","3 Wheelers","","2"
3,"PIAGGIO","2/3 Wheelers","Mopeds","","40"
3,"PIAGGIO","2/3 Wheelers","Motorcycles & Scooters","","18"
3,"PIAGGIO","LCVs","Car-Derived/Integral <2000 Kgs","E3","12"
3,"PORSCHE","CARS","exc. Off-Road","E0","6"
3,"PORSCHE","CARS","exc. Off-Road","E1","2"
3,"PORSCHE","CARS","exc. Off-Road","E2","8"
3,"PORSCHE","CARS","exc. Off-Road","E3","28"
3,"PORSCHE","CARS","exc. Off-Road","E4","26"
3,"PORSCHE","CARS","exc. Off-Road","E5","84"
3,"PORSCHE","CARS","exc. Off-Road","E6","30"
3,"PORSCHE","CARS","exc. Off-Road","","58"
3,"PORSCHE","CARS","Off-Road","E5","96"
3,"PORSCHE","CARS","Off-Road","E6","178"
3,"PORSCHE","CARS","Off-Road","","16"
3,"PORSCHE","","","","4"
3,"PROTON","CARS","exc. Off-Road","E3","4"
3,"PROTON","CARS","exc. Off-Road","E4","4"
3,"PULSE","2/3 Wheelers","Motorcycles & Scooters","","2"
3,"QINGQI","2/3 Wheelers","Motorcycles & Scooters","","8"
3,"RENAULT","CARS","exc. Off-Road","6","38"
3,"RENAULT","CARS","exc. Off-Road","E0","4"
3,"RENAULT","CARS","exc. Off-Road","E1","26"
3,"RENAULT","CARS","exc. Off-Road","E2","50"
3,"RENAULT","CARS","exc. Off-Road","E3","878"
3,"RENAULT","CARS","exc. Off-Road","E4","1412"
3,"RENAULT","CARS","exc. Off-Road","E5","710"
3,"RENAULT","CARS","exc. Off-Road","E6","446"
3,"RENAULT","CARS","exc. Off-Road","","292"
3,"RENAULT","CARS","Off-Road","E6","4"
3,"RENAULT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","16"
3,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E3","62"
3,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E4","14"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E3","108"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E4","128"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E5","150"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E6","44"
3,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E4","28"
3,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E5","52"
3,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","","28"
3,"RENAULT","SPVs","Agricultural & Specialist","","2"
3,"RENAULT","","","","14"
3,"RENAULT TRUCKS","HCVs","Artics < 29000 Kgs","E4","2"
3,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
3,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","2"
3,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","14"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E5","2"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","6"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E4","4"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","2"
3,"RENAULT TRUCKS","HCVs","Rigids 3 Axle","E6","2"
3,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E4","2"
3,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E6","2"
3,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E3","8"
3,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","8"
3,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E6","2"
3,"RENAULT TRUCKS","","","","6"
3,"ROLLS ROYCE","CARS","exc. Off-Road","E0","2"
3,"ROLLS ROYCE","CARS","exc. Off-Road","E3","2"
3,"ROLLS ROYCE","CARS","exc. Off-Road","E5","2"
3,"ROLLS ROYCE","CARS","exc. Off-Road","E6","2"
3,"ROLLS ROYCE","CARS","exc. Off-Road","","2"
3,"ROVER","CARS","exc. Off-Road","E0","24"
3,"ROVER","CARS","exc. Off-Road","E1","12"
3,"ROVER","CARS","exc. Off-Road","E2","28"
3,"ROVER","CARS","exc. Off-Road","E3","54"
3,"ROVER","CARS","exc. Off-Road","","146"
3,"ROVER","CARS","Off-Road","E0","2"
3,"ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E3","2"
3,"ROVER","","","","4"
3,"SAAB","CARS","exc. Off-Road","E0","36"
3,"SAAB","CARS","exc. Off-Road","E2","44"
3,"SAAB","CARS","exc. Off-Road","E3","206"
3,"SAAB","CARS","exc. Off-Road","E4","236"
3,"SAAB","CARS","exc. Off-Road","E5","48"
3,"SAAB","CARS","exc. Off-Road","","142"
3,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","20"
3,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","8"
3,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","4"
3,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","10"
3,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","36"
3,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
3,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E4","2"
